date	region	fips	infections	deaths
2021-04-07	South East	7	425604	17280
2021-04-07	South West	8	218653	6755
2021-04-07	East of England	9	384949	13369
2021-04-08	East Midlands	1	324961	10118
2021-04-08	North West	2	601418	17857
2021-04-08	North East	3	191351	5973
2021-04-08	London	4	713677	15551
2021-04-08	Yorkshire and The Humber	5	386026	10897
2021-04-08	West Midlands	6	425848	13458
2021-04-08	South East	7	425848	17286
2021-04-08	South West	8	218771	6756
2021-04-08	East of England	9	385171	13371
2021-04-09	East Midlands	1	325213	10121
2021-04-09	North West	2	601738	17861
2021-04-09	North East	3	191443	5974
2021-04-09	London	4	714027	15552
2021-04-09	Yorkshire and The Humber	5	386492	10900
2021-04-09	West Midlands	6	426090	13460
2021-04-09	South East	7	426090	17286
2021-04-09	South West	8	218871	6758
2021-04-09	East of England	9	385383	13372
2021-04-10	East Midlands	1	325399	10122
2021-04-10	North West	2	601989	17865
2021-04-10	North East	3	191521	5974
2021-04-10	London	4	714302	15555
2021-04-10	Yorkshire and The Humber	5	386921	10905
2021-04-10	West Midlands	6	426257	13461
2021-04-10	South East	7	426257	17287
2021-04-10	South West	8	218951	6758
2021-04-10	East of England	9	385560	13375
2021-04-11	East Midlands	1	325597	10124
2021-04-11	North West	2	602255	17867
2021-04-11	North East	3	191635	5974
2021-04-11	London	4	714594	15558
2021-04-11	Yorkshire and The Humber	5	387295	10911
2021-04-11	West Midlands	6	426419	13463
2021-04-11	South East	7	426419	17288
2021-04-11	South West	8	219031	6760
2021-04-11	East of England	9	385757	13375
2021-04-12	East Midlands	1	325826	10126
2021-04-12	North West	2	602566	17873
2021-04-12	North East	3	191722	5974
2021-04-12	London	4	714922	15558
2021-04-12	Yorkshire and The Humber	5	387761	10920
2021-04-12	West Midlands	6	426632	13465
2021-04-12	South East	7	426632	17291
2021-04-12	South West	8	219141	6762
2021-04-12	East of England	9	385985	13376
2021-04-13	East Midlands	1	326034	10127
2021-04-13	North West	2	602840	17877
2021-04-13	North East	3	191778	5974
2021-04-13	London	4	715199	15560
2021-04-13	Yorkshire and The Humber	5	388131	10926
2021-04-13	West Midlands	6	426843	13467
2021-04-13	South East	7	426843	17293
2021-04-13	South West	8	219259	6762
2021-04-13	East of England	9	386126	13378
2021-04-14	East Midlands	1	326249	10128
2021-04-14	North West	2	603127	17879
2021-04-14	North East	3	191869	5976
2021-04-14	London	4	715463	15560
2021-04-14	Yorkshire and The Humber	5	388477	10926
2021-04-14	West Midlands	6	427027	13469
2021-04-14	South East	7	427027	17294
2021-04-14	South West	8	219342	6762
2021-04-14	East of England	9	386323	13379
2021-04-15	East Midlands	1	326430	10130
2021-04-15	North West	2	603387	17883
2021-04-15	North East	3	191942	5977
2021-04-15	London	4	715760	15562
2021-04-15	Yorkshire and The Humber	5	388808	10931
2021-04-15	West Midlands	6	427206	13469
2021-04-15	South East	7	427206	17295
2021-04-15	South West	8	219455	6762
2021-04-15	East of England	9	386478	13381
2021-04-16	East Midlands	1	326600	10132
2021-04-16	North West	2	603601	17884
2021-04-16	North East	3	192029	5977
2021-04-16	London	4	716061	15564
2021-04-16	Yorkshire and The Humber	5	389177	10935
2021-04-16	West Midlands	6	427373	13470
2021-04-16	South East	7	427373	17295
2021-04-16	South West	8	219552	6764
2021-04-16	East of England	9	386636	13384
2021-04-17	East Midlands	1	326720	10132
2021-04-17	North West	2	603767	17885
2021-04-17	North East	3	192094	5978
2021-04-17	London	4	716279	15565
2021-04-17	Yorkshire and The Humber	5	389405	10942
2021-04-17	West Midlands	6	427515	13474
2021-04-17	South East	7	427515	17295
2021-04-17	South West	8	219620	6767
2021-04-17	East of England	9	386752	13385
2021-04-18	East Midlands	1	326922	10137
2021-04-18	North West	2	604041	17887
2021-04-18	North East	3	192186	5978
2021-04-18	London	4	716638	15566
2021-04-18	Yorkshire and The Humber	5	389728	10943
2021-04-18	West Midlands	6	427748	13476
2021-04-18	South East	7	427748	17296
2021-04-18	South West	8	219762	6768
2021-04-18	East of England	9	386952	13386
2021-04-19	East Midlands	1	327117	10137
2021-04-19	North West	2	604301	17890
2021-04-19	North East	3	192280	5978
2021-04-19	London	4	716998	15569
2021-04-19	Yorkshire and The Humber	5	390135	10945
2021-04-19	West Midlands	6	427956	13479
2021-04-19	South East	7	427956	17299
2021-04-19	South West	8	219889	6768
2021-04-19	East of England	9	387136	13386
2021-04-20	East Midlands	1	327313	10137
2021-04-20	North West	2	604546	17896
2021-04-20	North East	3	192359	5978
2021-04-20	London	4	717336	15571
2021-04-20	Yorkshire and The Humber	5	390538	10949
2021-04-20	West Midlands	6	428133	13479
2021-04-20	South East	7	428133	17300
2021-04-20	South West	8	219991	6770
2021-04-20	East of England	9	387311	13388
2021-04-21	East Midlands	1	327502	10138
2021-04-21	North West	2	604806	17898
2021-04-21	North East	3	192461	5978
2021-04-21	London	4	717679	15572
2021-04-21	Yorkshire and The Humber	5	390923	10955
2021-04-21	West Midlands	6	428359	13481
2021-04-21	South East	7	428359	17302
2021-04-21	South West	8	220120	6772
2021-04-21	East of England	9	387499	13389
2021-04-22	East Midlands	1	327670	10140
2021-04-22	North West	2	605045	17900
2021-04-22	North East	3	192518	5979
2021-04-22	London	4	717978	15572
2021-04-22	Yorkshire and The Humber	5	391300	10958
2021-04-22	West Midlands	6	428535	13482
2021-04-22	South East	7	428535	17303
2021-04-22	South West	8	220241	6776
2021-04-22	East of England	9	387690	13389
2021-04-23	East Midlands	1	327805	10146
2021-04-23	North West	2	605267	17901
2021-04-23	North East	3	192593	5979
2021-04-23	London	4	718209	15572
2021-04-23	Yorkshire and The Humber	5	391604	10959
2021-04-23	West Midlands	6	428676	13487
2021-04-23	South East	7	428676	17304
2021-04-23	South West	8	220336	6778
2021-04-23	East of England	9	387851	13390
2021-04-24	East Midlands	1	327915	10146
2021-04-24	North West	2	605419	17904
2021-04-24	North East	3	192649	5979
2021-04-24	London	4	718430	15573
2021-04-24	Yorkshire and The Humber	5	391836	10959
2021-04-24	West Midlands	6	428786	13487
2021-04-24	South East	7	428786	17306
2021-04-24	South West	8	220386	6778
2021-04-24	East of England	9	387973	13391
2021-04-25	East Midlands	1	328065	10148
2021-04-25	North West	2	605691	17905
2021-04-25	North East	3	192738	5979
2021-04-25	London	4	718693	15575
2021-04-25	Yorkshire and The Humber	5	392132	10961
2021-04-25	West Midlands	6	428951	13488
2021-04-25	South East	7	428951	17306
2021-04-25	South West	8	220502	6778
2021-04-25	East of England	9	388158	13395
2021-04-26	East Midlands	1	328238	10148
2021-04-26	North West	2	606022	17907
2021-04-26	North East	3	192843	5980
2021-04-26	London	4	718985	15575
2021-04-26	Yorkshire and The Humber	5	392536	10963
2021-04-26	West Midlands	6	429159	13489
2021-04-26	South East	7	429159	17306
2021-04-26	South West	8	220616	6780
2021-04-26	East of England	9	388353	13396
2021-04-27	East Midlands	1	328394	10148
2021-04-27	North West	2	606281	17907
2021-04-27	North East	3	192942	5980
2021-04-27	London	4	719255	15577
2021-04-27	Yorkshire and The Humber	5	392842	10965
2021-04-27	West Midlands	6	429300	13489
2021-04-27	South East	7	429300	17306
2021-04-27	South West	8	220712	6781
2021-04-27	East of England	9	388501	13401
2021-04-28	East Midlands	1	328568	10149
2021-04-28	North West	2	606597	17909
2021-04-28	North East	3	193022	5981
2021-04-28	London	4	719541	15582
2021-04-28	Yorkshire and The Humber	5	393264	10965
2021-04-28	West Midlands	6	429492	13490
2021-04-28	South East	7	429492	17306
2021-04-28	South West	8	220840	6783
2021-04-28	East of England	9	388652	13402
2021-04-29	East Midlands	1	328741	10149
2021-04-29	North West	2	606880	17913
2021-04-29	North East	3	193090	5981
2021-04-29	London	4	719737	15582
2021-04-29	Yorkshire and The Humber	5	393642	10968
2021-04-29	West Midlands	6	429649	13491
2021-04-29	South East	7	429649	17308
2021-04-29	South West	8	220939	6784
2021-04-29	East of England	9	388825	13402
2021-04-30	East Midlands	1	328847	10150
2021-04-30	North West	2	607100	17913
2021-04-30	North East	3	193157	5981
2021-04-30	London	4	719959	15583
2021-04-30	Yorkshire and The Humber	5	393939	10969
2021-04-30	West Midlands	6	429801	13493
2021-04-30	South East	7	429801	17308
2021-04-30	South West	8	221002	6786
2021-04-30	East of England	9	388938	13403
2021-05-01	East Midlands	1	328950	10150
2021-05-01	North West	2	607284	17913
2021-05-01	North East	3	193207	5981
2021-05-01	London	4	720126	15584
2021-05-01	Yorkshire and The Humber	5	394178	10971
2021-05-01	West Midlands	6	429885	13494
2021-05-01	South East	7	429885	17309
2021-05-01	South West	8	221041	6787
2021-05-01	East of England	9	389048	13403
2021-05-02	East Midlands	1	329098	10150
2021-05-02	North West	2	607470	17913
2021-05-02	North East	3	193261	5981
2021-05-02	London	4	720299	15585
2021-05-02	Yorkshire and The Humber	5	394385	10974
2021-05-02	West Midlands	6	429986	13495
2021-05-02	South East	7	429986	17312
2021-05-02	South West	8	221105	6789
2021-05-02	East of England	9	389176	13403
2021-05-03	East Midlands	1	329283	10152
2021-05-03	North West	2	607728	17914
2021-05-03	North East	3	193329	5981
2021-05-03	London	4	720533	15586
2021-05-03	Yorkshire and The Humber	5	394717	10975
2021-05-03	West Midlands	6	430141	13498
2021-05-03	South East	7	430141	17312
2021-05-03	South West	8	221221	6789
2021-05-03	East of England	9	389323	13403
2021-05-04	East Midlands	1	329497	10152
2021-05-04	North West	2	608092	17915
2021-05-04	North East	3	193444	5982
2021-05-04	London	4	720824	15587
2021-05-04	Yorkshire and The Humber	5	395074	10976
2021-05-04	West Midlands	6	430318	13499
2021-05-04	South East	7	430318	17313
2021-05-04	South West	8	221328	6790
2021-05-04	East of England	9	389519	13405
2021-05-05	East Midlands	1	329731	10152
2021-05-05	North West	2	608492	17917
2021-05-05	North East	3	193530	5982
2021-05-05	London	4	721088	15590
2021-05-05	Yorkshire and The Humber	5	395454	10981
2021-05-05	West Midlands	6	430491	13499
2021-05-05	South East	7	430491	17313
2021-05-05	South West	8	221441	6791
2021-05-05	East of England	9	389688	13406
2021-05-06	East Midlands	1	329976	10152
2021-05-06	North West	2	608836	17917
2021-05-06	North East	3	193611	5982
2021-05-06	London	4	721366	15590
2021-05-06	Yorkshire and The Humber	5	395741	10981
2021-05-06	West Midlands	6	430625	13500
2021-05-06	South East	7	430625	17315
2021-05-06	South West	8	221529	6791
2021-05-06	East of England	9	389838	13410
2021-05-07	East Midlands	1	330146	10152
2021-05-07	North West	2	609161	17917
2021-05-07	North East	3	193684	5982
2021-05-07	London	4	721592	15592
2021-05-07	Yorkshire and The Humber	5	396030	10983
2021-05-07	West Midlands	6	430721	13502
2021-05-07	South East	7	430721	17316
2021-05-07	South West	8	221602	6792
2021-05-07	East of England	9	389957	13410
2021-05-08	East Midlands	1	330266	10152
2021-05-08	North West	2	609399	17917
2021-05-08	North East	3	193743	5982
2021-05-08	London	4	721768	15592
2021-05-08	Yorkshire and The Humber	5	396258	10988
2021-05-08	West Midlands	6	430815	13502
2021-05-08	South East	7	430815	17318
2021-05-08	South West	8	221658	6793
2021-05-08	East of England	9	390057	13410
2021-05-09	East Midlands	1	330464	10152
2021-05-09	North West	2	609791	17919
2021-05-09	North East	3	193840	5983
2021-05-09	London	4	722028	15592
2021-05-09	Yorkshire and The Humber	5	396539	10990
2021-05-09	West Midlands	6	430965	13502
2021-05-09	South East	7	430965	17319
2021-05-09	South West	8	221759	6794
2021-05-09	East of England	9	390252	13411
2021-05-10	East Midlands	1	330696	10153
2021-05-10	North West	2	610282	17923
2021-05-10	North East	3	193907	5983
2021-05-10	London	4	722365	15594
2021-05-10	Yorkshire and The Humber	5	396897	10990
2021-05-10	West Midlands	6	431126	13503
2021-05-10	South East	7	431126	17319
2021-05-10	South West	8	221856	6794
2021-05-10	East of England	9	390464	13411
2021-05-11	East Midlands	1	330842	10155
2021-05-11	North West	2	610686	17926
2021-05-11	North East	3	194001	5984
2021-05-11	London	4	722642	15594
2021-05-11	Yorkshire and The Humber	5	397181	10992
2021-05-11	West Midlands	6	431252	13504
2021-05-11	South East	7	431252	17321
2021-05-11	South West	8	221945	6794
2021-05-11	East of England	9	390614	13413
2021-05-12	East Midlands	1	330983	10155
2021-05-12	North West	2	611137	17927
2021-05-12	North East	3	194075	5986
2021-05-12	London	4	722861	15594
2021-05-12	Yorkshire and The Humber	5	397502	10997
2021-05-12	West Midlands	6	431386	13505
2021-05-12	South East	7	431386	17321
2021-05-12	South West	8	222018	6794
2021-05-12	East of England	9	390786	13413
2021-05-13	East Midlands	1	331129	10155
2021-05-13	North West	2	611491	17929
2021-05-13	North East	3	194152	5987
2021-05-13	London	4	723107	15594
2021-05-13	Yorkshire and The Humber	5	397777	10997
2021-05-13	West Midlands	6	431520	13506
2021-05-13	South East	7	431520	17321
2021-05-13	South West	8	222083	6794
2021-05-13	East of England	9	390951	13413
2021-05-14	East Midlands	1	331267	10155
2021-05-14	North West	2	611895	17929
2021-05-14	North East	3	194214	5987
2021-05-14	London	4	723344	15594
2021-05-14	Yorkshire and The Humber	5	397986	10997
2021-05-14	West Midlands	6	431625	13507
2021-05-14	South East	7	431625	17321
2021-05-14	South West	8	222126	6794
2021-05-14	East of England	9	391066	13413
2021-05-15	East Midlands	1	331374	10156
2021-05-15	North West	2	612249	17931
2021-05-15	North East	3	194262	5987
2021-05-15	London	4	723529	15596
2021-05-15	Yorkshire and The Humber	5	398175	10998
2021-05-15	West Midlands	6	431725	13508
2021-05-15	South East	7	431725	17321
2021-05-15	South West	8	222181	6794
2021-05-15	East of England	9	391152	13413
2021-05-16	East Midlands	1	331515	10156
2021-05-16	North West	2	612661	17932
2021-05-16	North East	3	194336	5987
2021-05-16	London	4	723734	15597
2021-05-16	Yorkshire and The Humber	5	398418	11000
2021-05-16	West Midlands	6	431821	13509
2021-05-16	South East	7	431821	17321
2021-05-16	South West	8	222249	6794
2021-05-16	East of England	9	391282	13414
2021-05-17	East Midlands	1	331675	10157
2021-05-17	North West	2	613292	17933
2021-05-17	North East	3	194434	5988
2021-05-17	London	4	724058	15597
2021-05-17	Yorkshire and The Humber	5	398755	11001
2021-05-17	West Midlands	6	432000	13509
2021-05-17	South East	7	432000	17321
2021-05-17	South West	8	222341	6794
2021-05-17	East of England	9	391496	13415
2021-05-18	East Midlands	1	331806	10159
2021-05-18	North West	2	613985	17933
2021-05-18	North East	3	194526	5988
2021-05-18	London	4	724371	15597
2021-05-18	Yorkshire and The Humber	5	399081	11001
2021-05-18	West Midlands	6	432160	13509
2021-05-18	South East	7	432160	17321
2021-05-18	South West	8	222407	6794
2021-05-18	East of England	9	391671	13416
2021-05-19	East Midlands	1	331985	10159
2021-05-19	North West	2	614536	17933
2021-05-19	North East	3	194605	5988
2021-05-19	London	4	724709	15597
2021-05-19	Yorkshire and The Humber	5	399454	11002
2021-05-19	West Midlands	6	432310	13510
2021-05-19	South East	7	432310	17321
2021-05-19	South West	8	222500	6795
2021-05-19	East of England	9	391879	13416
2021-05-20	East Midlands	1	332157	10160
2021-05-20	North West	2	615085	17934
2021-05-20	North East	3	194670	5988
2021-05-20	London	4	725024	15599
2021-05-20	Yorkshire and The Humber	5	399719	11002
2021-05-20	West Midlands	6	432440	13510
2021-05-20	South East	7	432440	17322
2021-05-20	South West	8	222585	6795
2021-05-20	East of England	9	392042	13416
2021-05-21	East Midlands	1	332282	10161
2021-05-21	North West	2	615610	17937
2021-05-21	North East	3	194733	5988
2021-05-21	London	4	725287	15599
2021-05-21	Yorkshire and The Humber	5	400019	11002
2021-05-21	West Midlands	6	432571	13511
2021-05-21	South East	7	432571	17322
2021-05-21	South West	8	222641	6796
2021-05-21	East of England	9	392186	13416
2021-05-22	East Midlands	1	332399	10162
2021-05-22	North West	2	616071	17938
2021-05-22	North East	3	194786	5988
2021-05-22	London	4	725521	15599
2021-05-22	Yorkshire and The Humber	5	400246	11002
2021-05-22	West Midlands	6	432668	13512
2021-05-22	South East	7	432668	17322
2021-05-22	South West	8	222693	6796
2021-05-22	East of England	9	392321	13416
2021-05-23	East Midlands	1	332542	10164
2021-05-23	North West	2	616606	17941
2021-05-23	North East	3	194865	5988
2021-05-23	London	4	725788	15600
2021-05-23	Yorkshire and The Humber	5	400495	11002
2021-05-23	West Midlands	6	432790	13512
2021-05-23	South East	7	432790	17322
2021-05-23	South West	8	222765	6796
2021-05-23	East of England	9	392470	13416
2021-05-24	East Midlands	1	332736	10164
2021-05-24	North West	2	617497	17943
2021-05-24	North East	3	194943	5988
2021-05-24	London	4	726144	15601
2021-05-24	Yorkshire and The Humber	5	400817	11005
2021-05-24	West Midlands	6	432990	13514
2021-05-24	South East	7	432990	17322
2021-05-24	South West	8	222841	6796
2021-05-24	East of England	9	392653	13416
2021-05-25	East Midlands	1	332902	10164
2021-05-25	North West	2	618405	17944
2021-05-25	North East	3	195035	5988
2021-05-25	London	4	726545	15601
2021-05-25	Yorkshire and The Humber	5	401143	11005
2021-05-25	West Midlands	6	433211	13516
2021-05-25	South East	7	433211	17322
2021-05-25	South West	8	222916	6796
2021-05-25	East of England	9	392853	13416
2021-05-26	East Midlands	1	333099	10164
2021-05-26	North West	2	619465	17946
2021-05-26	North East	3	195128	5988
2021-05-26	London	4	727017	15604
2021-05-26	Yorkshire and The Humber	5	401493	11007
2021-05-26	West Midlands	6	433433	13518
2021-05-26	South East	7	433433	17322
2021-05-26	South West	8	223001	6796
2021-05-26	East of England	9	393075	13417
2021-05-27	East Midlands	1	333277	10166
2021-05-27	North West	2	620497	17948
2021-05-27	North East	3	195220	5988
2021-05-27	London	4	727517	15605
2021-05-27	Yorkshire and The Humber	5	401831	11007
2021-05-27	West Midlands	6	433602	13519
2021-05-27	South East	7	433602	17322
2021-05-27	South West	8	223091	6796
2021-05-27	East of England	9	393264	13417
2021-05-28	East Midlands	1	333457	10166
2021-05-28	North West	2	621471	17951
2021-05-28	North East	3	195320	5988
2021-05-28	London	4	727928	15605
2021-05-28	Yorkshire and The Humber	5	402134	11008
2021-05-28	West Midlands	6	433832	13519
2021-05-28	South East	7	433832	17323
2021-05-28	South West	8	223182	6796
2021-05-28	East of England	9	393457	13418
2021-05-29	East Midlands	1	333595	10166
2021-05-29	North West	2	622314	17952
2021-05-29	North East	3	195420	5988
2021-05-29	London	4	728303	15606
2021-05-29	Yorkshire and The Humber	5	402386	11008
2021-05-29	West Midlands	6	434021	13521
2021-05-29	South East	7	434021	17323
2021-05-29	South West	8	223241	6796
2021-05-29	East of England	9	393601	13419
2021-05-30	East Midlands	1	333750	10166
2021-05-30	North West	2	623181	17955
2021-05-30	North East	3	195505	5988
2021-05-30	London	4	728690	15607
2021-05-30	Yorkshire and The Humber	5	402689	11010
2021-05-30	West Midlands	6	434212	13521
2021-05-30	South East	7	434212	17323
2021-05-30	South West	8	223312	6796
2021-05-30	East of England	9	393743	13420
2021-05-31	East Midlands	1	333925	10166
2021-05-31	North West	2	624272	17957
2021-05-31	North East	3	195595	5989
2021-05-31	London	4	729164	15607
2021-05-31	Yorkshire and The Humber	5	403003	11010
2021-05-31	West Midlands	6	434458	13523
2021-05-31	South East	7	434458	17323
2021-05-31	South West	8	223434	6796
2021-05-31	East of England	9	393915	13422
2021-06-01	East Midlands	1	334177	10166
2021-06-01	North West	2	625875	17958
2021-06-01	North East	3	195724	5989
2021-06-01	London	4	729847	15607
2021-06-01	Yorkshire and The Humber	5	403461	11010
2021-06-01	West Midlands	6	434787	13525
2021-06-01	South East	7	434787	17323
2021-06-01	South West	8	223561	6796
2021-06-01	East of England	9	394152	13422
2021-06-02	East Midlands	1	334443	10166
2021-06-02	North West	2	627675	17960
2021-06-02	North East	3	195875	5990
2021-06-02	London	4	730641	15608
2021-06-02	Yorkshire and The Humber	5	403907	11012
2021-06-02	West Midlands	6	435177	13526
2021-06-02	South East	7	435177	17323
2021-06-02	South West	8	223761	6796
2021-06-02	East of England	9	394430	13424
2021-06-03	East Midlands	1	334708	10168
2021-06-03	North West	2	629514	17964
2021-06-03	North East	3	196093	5990
2021-06-03	London	4	731411	15609
2021-06-03	Yorkshire and The Humber	5	404417	11013
2021-06-03	West Midlands	6	435531	13527
2021-06-03	South East	7	435531	17323
2021-06-03	South West	8	223957	6796
2021-06-03	East of England	9	394706	13424
2021-06-04	East Midlands	1	334966	10170
2021-06-04	North West	2	631281	17968
2021-06-04	North East	3	196283	5990
2021-06-04	London	4	732090	15610
2021-06-04	Yorkshire and The Humber	5	404925	11013
2021-06-04	West Midlands	6	435898	13527
2021-06-04	South East	7	435898	17324
2021-06-04	South West	8	224150	6796
2021-06-04	East of England	9	394973	13424
2021-06-05	East Midlands	1	335181	10171
2021-06-05	North West	2	632665	17970
2021-06-05	North East	3	196437	5990
2021-06-05	London	4	732675	15611
2021-06-05	Yorkshire and The Humber	5	405365	11013
2021-06-05	West Midlands	6	436194	13527
2021-06-05	South East	7	436194	17324
2021-06-05	South West	8	224301	6796
2021-06-05	East of England	9	395192	13424
2021-06-06	East Midlands	1	335451	10171
2021-06-06	North West	2	634342	17971
2021-06-06	North East	3	196650	5990
2021-06-06	London	4	733324	15613
2021-06-06	Yorkshire and The Humber	5	405852	11013
2021-06-06	West Midlands	6	436514	13528
2021-06-06	South East	7	436514	17325
2021-06-06	South West	8	224522	6796
2021-06-06	East of England	9	395469	13424
2021-06-07	East Midlands	1	335863	10171
2021-06-07	North West	2	636694	17973
2021-06-07	North East	3	196943	5990
2021-06-07	London	4	734309	15613
2021-06-07	Yorkshire and The Humber	5	406575	11013
2021-06-07	West Midlands	6	437009	13528
2021-06-07	South East	7	437009	17325
2021-06-07	South West	8	224860	6797
2021-06-07	East of England	9	395797	13425
2021-06-08	East Midlands	1	336225	10172
2021-06-08	North West	2	638902	17974
2021-06-08	North East	3	197252	5990
2021-06-08	London	4	735368	15614
2021-06-08	Yorkshire and The Humber	5	407266	11014
2021-06-08	West Midlands	6	437499	13528
2021-06-08	South East	7	437499	17327
2021-06-08	South West	8	225176	6797
2021-06-08	East of England	9	396187	13426
2021-06-09	East Midlands	1	336618	10172
2021-06-09	North West	2	641125	17976
2021-06-09	North East	3	197618	5990
2021-06-09	London	4	736411	15616
2021-06-09	Yorkshire and The Humber	5	407994	11014
2021-06-09	West Midlands	6	438023	13528
2021-06-09	South East	7	438023	17327
2021-06-09	South West	8	225627	6797
2021-06-09	East of England	9	396504	13426
2021-06-10	East Midlands	1	336956	10172
2021-06-10	North West	2	643344	17978
2021-06-10	North East	3	198012	5991
2021-06-10	London	4	737387	15616
2021-06-10	Yorkshire and The Humber	5	408668	11014
2021-06-10	West Midlands	6	438503	13530
2021-06-10	South East	7	438503	17330
2021-06-10	South West	8	226052	6797
2021-06-10	East of England	9	396800	13427
2021-06-11	East Midlands	1	337308	10173
2021-06-11	North West	2	645444	17981
2021-06-11	North East	3	198408	5991
2021-06-11	London	4	738302	15616
2021-06-11	Yorkshire and The Humber	5	409315	11016
2021-06-11	West Midlands	6	438975	13530
2021-06-11	South East	7	438975	17330
2021-06-11	South West	8	226530	6797
2021-06-11	East of England	9	397128	13427
2021-06-12	East Midlands	1	337627	10174
2021-06-12	North West	2	647098	17984
2021-06-12	North East	3	198763	5991
2021-06-12	London	4	739054	15621
2021-06-12	Yorkshire and The Humber	5	409869	11017
2021-06-12	West Midlands	6	439362	13532
2021-06-12	South East	7	439362	17330
2021-06-12	South West	8	226941	6797
2021-06-12	East of England	9	397413	13428
2021-06-13	East Midlands	1	337947	10174
2021-06-13	North West	2	649051	17984
2021-06-13	North East	3	199163	5991
2021-06-13	London	4	739804	15622
2021-06-13	Yorkshire and The Humber	5	410458	11019
2021-06-13	West Midlands	6	439823	13532
2021-06-13	South East	7	439823	17333
2021-06-13	South West	8	227458	6797
2021-06-13	East of England	9	397733	13429
2021-06-14	East Midlands	1	338439	10176
2021-06-14	North West	2	651783	17989
2021-06-14	North East	3	199823	5991
2021-06-14	London	4	740976	15622
2021-06-14	Yorkshire and The Humber	5	411375	11020
2021-06-14	West Midlands	6	440501	13532
2021-06-14	South East	7	440501	17333
2021-06-14	South West	8	228173	6797
2021-06-14	East of England	9	398153	13429
2021-06-15	East Midlands	1	338979	10177
2021-06-15	North West	2	654604	17995
2021-06-15	North East	3	200461	5991
2021-06-15	London	4	742231	15623
2021-06-15	Yorkshire and The Humber	5	412220	11022
2021-06-15	West Midlands	6	441221	13533
2021-06-15	South East	7	441221	17334
2021-06-15	South West	8	228869	6797
2021-06-15	East of England	9	398576	13430
2021-06-16	East Midlands	1	339529	10179
2021-06-16	North West	2	657419	18000
2021-06-16	North East	3	201104	5991
2021-06-16	London	4	743370	15624
2021-06-16	Yorkshire and The Humber	5	413206	11022
2021-06-16	West Midlands	6	441961	13534
2021-06-16	South East	7	441961	17334
2021-06-16	South West	8	229716	6797
2021-06-16	East of England	9	399010	13431
2021-06-17	East Midlands	1	340035	10179
2021-06-17	North West	2	660193	18001
2021-06-17	North East	3	201843	5991
2021-06-17	London	4	744630	15626
2021-06-17	Yorkshire and The Humber	5	414229	11022
2021-06-17	West Midlands	6	442650	13535
2021-06-17	South East	7	442650	17335
2021-06-17	South West	8	230591	6797
2021-06-17	East of England	9	399464	13431
2021-06-18	East Midlands	1	340583	10179
2021-06-18	North West	2	662638	18005
2021-06-18	North East	3	202546	5991
2021-06-18	London	4	745624	15630
2021-06-18	Yorkshire and The Humber	5	415253	11022
2021-06-18	West Midlands	6	443360	13536
2021-06-18	South East	7	443360	17336
2021-06-18	South West	8	231348	6797
2021-06-18	East of England	9	399897	13431
2021-06-19	East Midlands	1	340998	10179
2021-06-19	North West	2	664616	18015
2021-06-19	North East	3	203161	5991
2021-06-19	London	4	746526	15632
2021-06-19	Yorkshire and The Humber	5	416070	11025
2021-06-19	West Midlands	6	443989	13538
2021-06-19	South East	7	443989	17337
2021-06-19	South West	8	231947	6797
2021-06-19	East of England	9	400232	13431
2021-06-20	East Midlands	1	341469	10180
2021-06-20	North West	2	666993	18025
2021-06-20	North East	3	203842	5991
2021-06-20	London	4	747479	15633
2021-06-20	Yorkshire and The Humber	5	417007	11029
2021-06-20	West Midlands	6	444661	13539
2021-06-20	South East	7	444661	17337
2021-06-20	South West	8	232639	6798
2021-06-20	East of England	9	400653	13433
2021-06-21	East Midlands	1	342220	10180
2021-06-21	North West	2	670572	18035
2021-06-21	North East	3	204910	5992
2021-06-21	London	4	749106	15635
2021-06-21	Yorkshire and The Humber	5	418475	11029
2021-06-21	West Midlands	6	445805	13539
2021-06-21	South East	7	445805	17337
2021-06-21	South West	8	233578	6798
2021-06-21	East of England	9	401284	13433
2021-06-22	East Midlands	1	343040	10181
2021-06-22	North West	2	674122	18039
2021-06-22	North East	3	206086	5993
2021-06-22	London	4	750860	15635
2021-06-22	Yorkshire and The Humber	5	420028	11030
2021-06-22	West Midlands	6	447067	13539
2021-06-22	South East	7	447067	17338
2021-06-22	South West	8	234671	6798
2021-06-22	East of England	9	401983	13434
2021-06-23	East Midlands	1	343901	10181
2021-06-23	North West	2	677775	18042
2021-06-23	North East	3	207408	5993
2021-06-23	London	4	752784	15635
2021-06-23	Yorkshire and The Humber	5	421805	11030
2021-06-23	West Midlands	6	448442	13541
2021-06-23	South East	7	448442	17338
2021-06-23	South West	8	235865	6798
2021-06-23	East of England	9	402788	13434
2021-06-24	East Midlands	1	344744	10182
2021-06-24	North West	2	681508	18051
2021-06-24	North East	3	208769	5994
2021-06-24	London	4	754692	15638
2021-06-24	Yorkshire and The Humber	5	423604	11031
2021-06-24	West Midlands	6	449899	13543
2021-06-24	South East	7	449899	17339
2021-06-24	South West	8	237027	6799
2021-06-24	East of England	9	403608	13434
2021-06-25	East Midlands	1	345683	10182
2021-06-25	North West	2	684875	18058
2021-06-25	North East	3	210267	5995
2021-06-25	London	4	756702	15641
2021-06-25	Yorkshire and The Humber	5	425391	11031
2021-06-25	West Midlands	6	451238	13546
